ts_code,trade_date,close,score,green_count,s_vol,s_conc,s_drift,s_wr,s_peak,s_ma,s_dyn,signal,signal_cn,conc_change,drift_pct,action_level,priority,med_cost,main_peak,winner_ratio
600654.SH,20260129,3.94,105,6,14,21,21,10,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.057,0.026,🟢 信号确认,0,3.95,3.92,0.4972
300351.SZ,20260129,17.95,90,5,14,21,18,4,6,15,12,ACCUMULATING,🔥 主力吸筹,-0.0547,0.0233,🟢 信号确认,0,18.43,18.63,0.2358
002386.SZ,20260129,6.07,71,5,14,18,21,8,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0331,0.0217,🟢 接近,1,5.65,5.59,0.8168
002573.SZ,20260129,3.97,78,3,10,15,6,8,15,12,12,WASHING,🟡 底部洗盘,-0.0152,0.0,🟢 信号确认,0,3.87,3.82,0.7246
300351.SZ,20260130,17.76,91,5,18,21,18,4,6,12,12,ACCUMULATING,🔥 主力吸筹,-0.0547,0.0233,🟢 信号确认,0,18.43,18.63,0.2166
605005.SH,20260130,19.41,85,5,14,6,8,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0087,0.0079,🟢 信号确认,0,19.25,18.95,0.6447
002386.SZ,20260130,6.05,71,5,14,18,21,8,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0387,0.0217,🟢 接近,1,5.65,5.59,0.8132
600163.SH,20260203,5.96,90,6,16,18,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0322,0.0,🟢 信号确认,0,5.86,5.89,0.6776
000065.SZ,20260203,12.48,97,5,14,12,17,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0219,0.019,🟢 信号确认,0,12.35,12.3,0.654
688690.SH,20260203,29.0,72,5,10,18,21,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0313,0.0378,🟢 接近,1,28.02,28.18,0.7918
002386.SZ,20260203,5.95,88,4,14,21,8,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0519,0.0071,🟢 信号确认,0,5.69,5.59,0.707
000019.SZ,20260203,7.1,67,3,10,12,6,15,12,0,12,WASHING,🟡 底部洗盘,-0.0118,-0.0028,🟢 接近,1,7.1,7.12,0.5164
601198.SH,20260204,13.83,98,5,12,18,25,15,12,0,16,ACCUMULATING,🔥 主力吸筹,-0.0268,0.0617,🟢 信号确认,0,13.77,13.89,0.5908
000541.SZ,20260204,6.37,91,5,10,21,6,15,12,15,12,WASHING,🟡 底部洗盘,-0.0419,0.0,🟢 信号确认,0,6.32,6.38,0.5903
600163.SH,20260204,6.02,83,5,16,18,6,8,15,8,12,WASHING,🟡 底部洗盘,-0.0368,0.0,🟢 信号确认,0,5.86,5.89,0.74
002573.SZ,20260204,3.87,85,4,10,15,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.0192,0.0,🟢 信号确认,0,3.86,3.82,0.5509
000019.SZ,20260204,7.24,78,3,10,12,6,8,15,15,12,WASHING,🟡 底部洗盘,-0.0121,0.0,🟢 信号确认,0,7.1,7.12,0.7466
301558.SZ,20260224,9.24,101,6,14,15,21,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0379,0.0211,🟢 信号确认,0,9.19,9.31,0.5145
601198.SH,20260224,14.19,90,3,12,12,21,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0137,0.0229,🟢 信号确认,0,13.83,13.89,0.7594
688708.SH,20260227,64.39,117,7,20,25,18,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.141,0.0226,🟢 信号确认,0,64.17,61.8,0.5411
301366.SZ,20260227,37.47,102,6,16,25,14,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0993,0.0193,🟢 信号确认,0,37.46,38.16,0.5082
002171.SZ,20260227,13.74,108,5,12,22,25,15,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0719,0.0875,🟢 信号确认,0,13.18,12.99,0.6401
605005.SH,20260227,19.5,94,5,16,15,6,15,15,15,12,WASHING,🟡 底部洗盘,-0.0157,0.0,🟢 信号确认,0,19.25,19.1,0.6711
000829.SZ,20260227,10.99,91,5,16,13,8,15,15,8,16,ACCUMULATING,🔥 主力吸筹,-0.0268,0.0056,🟢 信号确认,0,10.8,10.95,0.6994
300134.SZ,20260227,12.26,87,5,10,21,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0412,0.0,🟢 信号确认,0,12.22,12.22,0.5297
001313.SZ,20260227,7.78,82,4,18,15,7,15,15,0,12,WASHING,🟡 底部洗盘,-0.0229,-0.0038,🟢 信号确认,0,7.77,7.77,0.5144
688708.SH,20260302,64.93,117,7,20,25,22,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.1718,0.0465,🟢 信号确认,0,64.17,64.17,0.5948
002171.SZ,20260302,13.71,115,6,16,25,25,15,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0788,0.0885,🟢 信号确认,0,13.28,12.99,0.6369
002741.SZ,20260302,22.2,93,5,12,21,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.0568,0.0,🟢 信号确认,0,21.85,21.69,0.5979
605005.SH,20260302,19.58,87,4,16,15,6,8,15,15,12,WASHING,🟡 底部洗盘,-0.0157,0.0,🟢 信号确认,0,19.25,19.1,0.7398
300019.SZ,20260302,22.58,86,4,12,21,14,15,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0513,0.0123,🟢 信号确认,0,22.25,22.65,0.622
002180.SZ,20260302,20.61,81,4,14,25,25,4,6,-5,12,ACCUMULATING,🔥 主力吸筹,-0.1253,0.1035,🟢 信号确认,0,21.43,21.54,0.2353
000829.SZ,20260302,11.11,64,4,20,15,8,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0313,0.0056,🟢 接近,1,10.8,10.95,0.8183
300817.SZ,20260302,20.52,79,3,10,25,22,4,6,0,12,ACCUMULATING,🔥 主力吸筹,-0.0825,0.0562,🟢 信号确认,0,21.25,21.25,0.2391
688750.SH,20260310,20.76,108,7,14,18,22,15,15,8,16,ACCUMULATING,🔥 主力吸筹,-0.0536,0.0645,🟢 信号确认,0,20.63,20.63,0.5681
300019.SZ,20260310,22.42,105,6,20,21,14,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0591,0.0184,🟢 信号确认,0,22.11,21.84,0.6278
600724.SH,20260310,6.57,95,6,18,18,25,15,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0344,0.1054,🟢 信号确认,0,6.5,6.69,0.5361
002125.SZ,20260310,14.83,98,5,18,21,12,15,15,5,12,ACCUMULATING,🔥 主力吸筹,-0.0467,0.0152,🟢 信号确认,0,14.71,14.71,0.6484
002166.SZ,20260310,9.33,67,5,14,21,25,8,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0571,0.0476,🟢 接近,1,9.03,9.03,0.7922
600039.SH,20260310,10.01,90,4,14,15,14,15,15,5,12,ACCUMULATING,🔥 主力吸筹,-0.0164,0.0082,🟢 信号确认,0,9.88,9.84,0.6478
002158.SZ,20260310,24.49,77,3,18,25,17,4,6,-5,12,ACCUMULATING,🔥 主力吸筹,-0.067,0.0191,🟢 信号确认,0,25.59,25.27,0.2293
000739.SZ,20260408,18.11,101,6,18,21,18,15,12,5,12,ACCUMULATING,🔥 主力吸筹,-0.0546,0.0385,🟢 信号确认,0,17.8,18.22,0.6288
601838.SH,20260408,17.29,68,4,10,21,21,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0584,0.0371,🟢 接近,1,16.79,17.16,0.9001
603271.SH,20260410,47.92,75,6,18,18,22,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0515,0.0862,🟢 信号确认,0,46.25,47.86,0.8235
601098.SH,20260410,11.18,90,5,18,9,6,15,15,15,12,WASHING,🟡 底部洗盘,-0.0106,0.0018,🟢 信号确认,0,11.13,11.13,0.6334
000739.SZ,20260410,17.82,89,5,18,21,16,15,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0524,0.0283,🟢 信号确认,0,17.8,18.22,0.5082
601838.SH,20260410,17.43,74,5,14,21,25,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0545,0.0414,🟢 接近,1,16.86,17.16,0.9406
002170.SZ,20260415,13.45,105,7,14,21,20,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0523,0.0439,🟢 信号确认,0,13.32,13.4,0.5624
601098.SH,20260415,11.09,86,5,18,12,9,15,12,8,12,WASHING,🟡 底部洗盘,-0.0099,-0.0045,🟢 信号确认,0,11.06,11.13,0.5071
600959.SH,20260415,4.1,82,5,10,18,4,15,15,8,12,WASHING,🟡 底部洗盘,-0.0407,-0.005,🟢 信号确认,0,4.02,3.95,0.6201
300109.SZ,20260415,18.6,85,4,20,15,11,15,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0248,0.0164,🟢 信号确认,0,18.6,18.9,0.5377
002170.SZ,20260416,13.87,105,6,18,21,16,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0565,0.0382,🟢 信号确认,0,13.32,13.4,0.6675
300109.SZ,20260416,18.79,93,5,20,15,11,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0237,0.0109,🟢 信号确认,0,18.6,18.9,0.5783
002833.SZ,20260416,18.3,86,5,18,7,11,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0129,0.0152,🟢 信号确认,0,18.06,18.06,0.6696
601098.SH,20260416,11.09,76,4,14,12,6,15,12,5,12,WASHING,🟡 底部洗盘,-0.0099,-0.0045,🟢 信号确认,0,11.06,11.13,0.5079
002170.SZ,20260417,13.92,109,7,14,21,20,15,15,8,16,ACCUMULATING,🔥 主力吸筹,-0.0576,0.0444,🟢 信号确认,0,13.4,13.4,0.6977
300109.SZ,20260417,18.84,91,5,18,12,11,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0237,0.0109,🟢 信号确认,0,18.6,18.8,0.6391
600959.SH,20260417,4.15,88,4,10,25,6,8,15,12,12,WASHING,🟡 底部洗盘,-0.0615,-0.0049,🟢 信号确认,0,4.04,4.11,0.7037
002833.SZ,20260417,18.44,80,4,14,12,11,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0168,0.0152,🟢 信号确认,0,18.06,18.06,0.7488
601098.SH,20260417,11.11,79,4,14,15,6,15,12,5,12,WASHING,🟡 底部洗盘,-0.0158,-0.0045,🟢 信号确认,0,11.06,11.13,0.5058
002170.SZ,20260420,13.76,109,7,14,21,20,15,15,8,16,ACCUMULATING,🔥 主力吸筹,-0.0576,0.0444,🟢 信号确认,0,13.4,13.4,0.6056
300109.SZ,20260420,18.93,84,5,14,12,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0227,0.0054,🟢 信号确认,0,18.6,18.8,0.6863
600959.SH,20260420,4.1,75,4,10,25,6,15,12,-5,12,WASHING,🟡 底部洗盘,-0.0615,-0.0049,🟢 信号确认,0,4.04,4.11,0.5945
601098.SH,20260420,11.12,72,3,10,12,6,15,12,5,12,WASHING,🟡 底部洗盘,-0.0217,-0.0045,🟢 接近,1,11.06,11.13,0.5024
